"Device class         ","Serial number        ","MAC_ETH              ",DAK-PW,Manufacturer,Device type,Date of manufacture
PLC-Head-End,C10625080504,00:0B:C2:19:B8:25,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080505,00:0B:C2:19:B8:27,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080506,00:0B:C2:19:B8:29,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080507,00:0B:C2:19:B8:2B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080508,00:0B:C2:19:B8:2D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080509,00:0B:C2:19:B8:2F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080510,00:0B:C2:19:B8:31,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080511,00:0B:C2:19:B8:33,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080512,00:0B:C2:19:B8:35,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080513,00:0B:C2:19:B8:37,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080514,00:0B:C2:19:B8:39,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080515,00:0B:C2:19:B8:3B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080517,00:0B:C2:19:B8:3F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080518,00:0B:C2:19:B8:41,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080519,00:0B:C2:19:B8:43,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080520,00:0B:C2:19:B8:45,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080521,00:0B:C2:19:B8:47,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080522,00:0B:C2:19:B8:49,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080523,00:0B:C2:19:B8:4B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080524,00:0B:C2:19:B8:4D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080525,00:0B:C2:19:B8:4F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080526,00:0B:C2:19:B8:51,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080527,00:0B:C2:19:B8:53,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080528,00:0B:C2:19:B8:55,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080529,00:0B:C2:19:B8:57,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080530,00:0B:C2:19:B8:59,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080531,00:0B:C2:19:B8:5B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080532,00:0B:C2:19:B8:5D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080533,00:0B:C2:19:B8:5F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080534,00:0B:C2:19:B8:61,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080535,00:0B:C2:19:B8:63,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080536,00:0B:C2:19:B8:65,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080537,00:0B:C2:19:B8:67,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080538,00:0B:C2:19:B8:69,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080539,00:0B:C2:19:B8:6B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080540,00:0B:C2:19:B8:6D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080541,00:0B:C2:19:B8:6F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080542,00:0B:C2:19:B8:71,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080543,00:0B:C2:19:B8:73,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080544,00:0B:C2:19:B8:75,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080545,00:0B:C2:19:B8:77,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080546,00:0B:C2:19:B8:79,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080547,00:0B:C2:19:B8:7B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080548,00:0B:C2:19:B8:7D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080549,00:0B:C2:19:B8:7F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080550,00:0B:C2:19:B8:81,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080551,00:0B:C2:19:B8:83,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080552,00:0B:C2:19:B8:85,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080553,00:0B:C2:19:B8:87,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080554,00:0B:C2:19:B8:89,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080555,00:0B:C2:19:B8:8B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080556,00:0B:C2:19:B8:8D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080557,00:0B:C2:19:B8:8F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080558,00:0B:C2:19:B8:91,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080559,00:0B:C2:19:B8:93,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080560,00:0B:C2:19:B8:95,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080561,00:0B:C2:19:B8:97,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080562,00:0B:C2:19:B8:99,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080563,00:0B:C2:19:B8:9B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080564,00:0B:C2:19:B8:9D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080566,00:0B:C2:19:B8:A1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080567,00:0B:C2:19:B8:A3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080568,00:0B:C2:19:B8:A5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080569,00:0B:C2:19:B8:A7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080570,00:0B:C2:19:B8:A9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080571,00:0B:C2:19:B8:AB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080573,00:0B:C2:19:B8:AF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080574,00:0B:C2:19:B8:B1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080575,00:0B:C2:19:B8:B3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080576,00:0B:C2:19:B8:B5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080577,00:0B:C2:19:B8:B7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080578,00:0B:C2:19:B8:B9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080579,00:0B:C2:19:B8:BB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080580,00:0B:C2:19:B8:BD,n.a.,Corinex,CXP-GPH,20250904
PLC-Head-End,C10625080581,00:0B:C2:19:B8:BF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080584,00:0B:C2:19:B8:C5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080585,00:0B:C2:19:B8:C7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080586,00:0B:C2:19:B8:C9,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080587,00:0B:C2:19:B8:CB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080588,00:0B:C2:19:B8:CD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080589,00:0B:C2:19:B8:CF,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080590,00:0B:C2:19:B8:D1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080591,00:0B:C2:19:B8:D3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080592,00:0B:C2:19:B8:D5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080594,00:0B:C2:19:B8:D9,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080595,00:0B:C2:19:B8:DB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080596,00:0B:C2:19:B8:DD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080597,00:0B:C2:19:B8:DF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080598,00:0B:C2:19:B8:E1,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080599,00:0B:C2:19:B8:E3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080600,00:0B:C2:19:B8:E5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080601,00:0B:C2:19:B8:E7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080602,00:0B:C2:19:B8:E9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080603,00:0B:C2:19:B8:EB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080604,00:0B:C2:19:B8:ED,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080605,00:0B:C2:19:B8:EF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080607,00:0B:C2:19:B8:F3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080608,00:0B:C2:19:B8:F5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080609,00:0B:C2:19:B8:F7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080610,00:0B:C2:19:B8:F9,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080611,00:0B:C2:19:B8:FB,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080612,00:0B:C2:19:B8:FD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080613,00:0B:C2:19:B8:FF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080614,00:0B:C2:19:B9:01,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080615,00:0B:C2:19:B9:03,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080616,00:0B:C2:19:B9:05,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080617,00:0B:C2:19:B9:07,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080619,00:0B:C2:19:B9:0B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080620,00:0B:C2:19:B9:0D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080621,00:0B:C2:19:B9:0F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080622,00:0B:C2:19:B9:11,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080623,00:0B:C2:19:B9:13,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080624,00:0B:C2:19:B9:15,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080625,00:0B:C2:19:B9:17,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080626,00:0B:C2:19:B9:19,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080627,00:0B:C2:19:B9:1B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080628,00:0B:C2:19:B9:1D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080629,00:0B:C2:19:B9:1F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080630,00:0B:C2:19:B9:21,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080631,00:0B:C2:19:B9:23,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080632,00:0B:C2:19:B9:25,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080633,00:0B:C2:19:B9:27,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080634,00:0B:C2:19:B9:29,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080635,00:0B:C2:19:B9:2B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080636,00:0B:C2:19:B9:2D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080637,00:0B:C2:19:B9:2F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080638,00:0B:C2:19:B9:31,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080639,00:0B:C2:19:B9:33,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080641,00:0B:C2:19:B9:37,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080642,00:0B:C2:19:B9:39,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080643,00:0B:C2:19:B9:3B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080644,00:0B:C2:19:B9:3D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080645,00:0B:C2:19:B9:3F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080646,00:0B:C2:19:B9:41,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080647,00:0B:C2:19:B9:43,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080648,00:0B:C2:19:B9:45,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080649,00:0B:C2:19:B9:47,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080650,00:0B:C2:19:B9:49,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080651,00:0B:C2:19:B9:4B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080652,00:0B:C2:19:B9:4D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080653,00:0B:C2:19:B9:4F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080654,00:0B:C2:19:B9:51,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080655,00:0B:C2:19:B9:53,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080656,00:0B:C2:19:B9:55,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080657,00:0B:C2:19:B9:57,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080658,00:0B:C2:19:B9:59,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080659,00:0B:C2:19:B9:5B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080660,00:0B:C2:19:B9:5D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080661,00:0B:C2:19:B9:5F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080662,00:0B:C2:19:B9:61,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080663,00:0B:C2:19:B9:63,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080664,00:0B:C2:19:B9:65,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080665,00:0B:C2:19:B9:67,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080666,00:0B:C2:19:B9:69,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080667,00:0B:C2:19:B9:6B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080668,00:0B:C2:19:B9:6D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080669,00:0B:C2:19:B9:6F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080670,00:0B:C2:19:B9:71,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080671,00:0B:C2:19:B9:73,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080672,00:0B:C2:19:B9:75,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080673,00:0B:C2:19:B9:77,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080675,00:0B:C2:19:B9:7B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080676,00:0B:C2:19:B9:7D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080677,00:0B:C2:19:B9:7F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080678,00:0B:C2:19:B9:81,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080679,00:0B:C2:19:B9:83,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080680,00:0B:C2:19:B9:85,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080681,00:0B:C2:19:B9:87,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080682,00:0B:C2:19:B9:89,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080683,00:0B:C2:19:B9:8B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080684,00:0B:C2:19:B9:8D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080685,00:0B:C2:19:B9:8F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080686,00:0B:C2:19:B9:91,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080687,00:0B:C2:19:B9:93,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080688,00:0B:C2:19:B9:95,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080689,00:0B:C2:19:B9:97,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080690,00:0B:C2:19:B9:99,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080691,00:0B:C2:19:B9:9B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080692,00:0B:C2:19:B9:9D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080693,00:0B:C2:19:B9:9F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080694,00:0B:C2:19:B9:A1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080695,00:0B:C2:19:B9:A3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080696,00:0B:C2:19:B9:A5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080697,00:0B:C2:19:B9:A7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080698,00:0B:C2:19:B9:A9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080699,00:0B:C2:19:B9:AB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080700,00:0B:C2:19:B9:AD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080701,00:0B:C2:19:B9:AF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080703,00:0B:C2:19:B9:B3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080704,00:0B:C2:19:B9:B5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080705,00:0B:C2:19:B9:B7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080706,00:0B:C2:19:B9:B9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080707,00:0B:C2:19:B9:BB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080708,00:0B:C2:19:B9:BD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080709,00:0B:C2:19:B9:BF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080710,00:0B:C2:19:B9:C1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080711,00:0B:C2:19:B9:C3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080712,00:0B:C2:19:B9:C5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080713,00:0B:C2:19:B9:C7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080714,00:0B:C2:19:B9:C9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080715,00:0B:C2:19:B9:CB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080716,00:0B:C2:19:B9:CD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080717,00:0B:C2:19:B9:CF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080718,00:0B:C2:19:B9:D1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080719,00:0B:C2:19:B9:D3,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080720,00:0B:C2:19:B9:D5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080721,00:0B:C2:19:B9:D7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080722,00:0B:C2:19:B9:D9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080723,00:0B:C2:19:B9:DB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080724,00:0B:C2:19:B9:DD,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080725,00:0B:C2:19:B9:DF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080726,00:0B:C2:19:B9:E1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080727,00:0B:C2:19:B9:E3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080728,00:0B:C2:19:B9:E5,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080729,00:0B:C2:19:B9:E7,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080730,00:0B:C2:19:B9:E9,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080731,00:0B:C2:19:B9:EB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080732,00:0B:C2:19:B9:ED,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080733,00:0B:C2:19:B9:EF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080734,00:0B:C2:19:B9:F1,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080735,00:0B:C2:19:B9:F3,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080736,00:0B:C2:19:B9:F5,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080737,00:0B:C2:19:B9:F7,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080738,00:0B:C2:19:B9:F9,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080739,00:0B:C2:19:B9:FB,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080740,00:0B:C2:19:B9:FD,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080741,00:0B:C2:19:B9:FF,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080742,00:0B:C2:19:BA:01,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080743,00:0B:C2:19:BA:03,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080744,00:0B:C2:19:BA:05,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080745,00:0B:C2:19:BA:07,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080746,00:0B:C2:19:BA:09,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080747,00:0B:C2:19:BA:0B,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080748,00:0B:C2:19:BA:0D,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080749,00:0B:C2:19:BA:0F,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080750,00:0B:C2:19:BA:11,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080751,00:0B:C2:19:BA:13,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080752,00:0B:C2:19:BA:15,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080753,00:0B:C2:19:BA:17,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080754,00:0B:C2:19:BA:19,n.a.,Corinex,CXP-GPH,20250825
PLC-Head-End,C10625080755,00:0B:C2:19:BA:1B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080756,00:0B:C2:19:BA:1D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080757,00:0B:C2:19:BA:1F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080758,00:0B:C2:19:BA:21,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080759,00:0B:C2:19:BA:23,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080760,00:0B:C2:19:BA:25,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080761,00:0B:C2:19:BA:27,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080762,00:0B:C2:19:BA:29,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080763,00:0B:C2:19:BA:2B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080764,00:0B:C2:19:BA:2D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080765,00:0B:C2:19:BA:2F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080766,00:0B:C2:19:BA:31,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080767,00:0B:C2:19:BA:33,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080768,00:0B:C2:19:BA:35,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080769,00:0B:C2:19:BA:37,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080770,00:0B:C2:19:BA:39,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080771,00:0B:C2:19:BA:3B,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080772,00:0B:C2:19:BA:3D,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080773,00:0B:C2:19:BA:3F,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080774,00:0B:C2:19:BA:41,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080775,00:0B:C2:19:BA:43,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080776,00:0B:C2:19:BA:45,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080777,00:0B:C2:19:BA:47,n.a.,Corinex,CXP-GPH,20250827
PLC-Head-End,C10625080778,00:0B:C2:19:BA:49,n.a.,Corinex,CXP-GPH,20250826
PLC-Head-End,C10625080779,00:0B:C2:19:BA:4B,n.a.,Corinex,CXP-GPH,20250827
